,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
27,18.988650798797607,0.18308288201086792,0.14414000511169434,0.014090818655432824,0.05,5,1,2,600,0.8,"{'learning_rate': 0.05, 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 600, 'subsample': 0.8}",0.9708920187793427,0.9761793554413825,0.9783834586466165,0.9751516109557805,0.0031435236987610417,60
28,22.86394460995992,0.1801056031228211,0.1944568951924642,0.007133507583332878,0.05,5,1,2,900,0.5,"{'learning_rate': 0.05, 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 900, 'subsample': 0.5}",0.9709193245778612,0.9747899159663864,0.9769628584861307,0.9742240330101261,0.0024994990385062144,77
29,27.527812560399372,0.18805772674924895,0.16980751355489096,0.009327490558050747,0.05,5,1,2,900,0.8,"{'learning_rate': 0.05, 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 900, 'subsample': 0.8}",0.9727443609022556,0.9798971482000935,0.9811498586239397,0.9779304559087629,0.003702612313299314,18
30,7.527467171351115,0.036909178016760025,0.07536538441975911,0.004604580326013135,0.05,5,1,5,300,0.5,"{'learning_rate': 0.05, 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 300, 'subsample': 0.5}",0.965935604293047,0.9697251979506287,0.9718574108818011,0.9691727377084923,0.002448925962949048,119
31,9.39792021115621,0.11372138122154633,0.06799356142679851,0.0053684937017756335,0.05,5,1,5,300,0.8,"{'learning_rate': 0.05, 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 300, 'subsample': 0.8}",0.966682308775223,0.9715617715617717,0.9737582005623243,0.9706674269664397,0.0029571326581777067,116
32,14.675588766733805,0.29011524444743375,0.1328767935434977,0.00921396682450719,0.05,5,1,5,600,0.5,"{'learning_rate': 0.05, 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 600, 'subsample': 0.5}",0.9705194197473093,0.9738805970149254,0.9774223894637817,0.9739408020753387,0.0028184471154175618,82
33,17.72462836901347,0.20900473519535945,0.1167142391204834,0.0017004058859758644,0.05,5,1,5,600,0.8,"{'learning_rate': 0.05, 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 600, 'subsample': 0.8}",0.9686182669789227,0.9776119402985074,0.9765037593984963,0.9742446555586421,0.004004098114372755,75
34,21.586124102274578,0.09655921962072427,0.20441190401713052,0.01053980237571965,0.05,5,1,5,900,0.5,"{'learning_rate': 0.05, 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 900, 'subsample': 0.5}",0.9713211095439587,0.9748134328358209,0.9792452830188679,0.9751266084662159,0.0032426008641951616,61
35,27.607507308324177,0.28272531937961914,0.18906068801879883,0.0031412044072652526,0.05,5,1,5,900,0.8,"{'learning_rate': 0.05, 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 900, 'subsample': 0.8}",0.9754948162111216,0.9785247432306255,0.9825553983969826,0.9788583192795764,0.0028921053388088363,7
36,6.904608249664307,0.13485580192189828,0.07059359550476074,0.003464729805030622,0.05,5,3,2,300,0.5,"{'learning_rate': 0.05, 'max_depth': 5, 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 300, 'subsample': 0.5}",0.9691588785046729,0.9701770736253496,0.9760900140646975,0.9718086553982399,0.0030557818802046757,108
37,8.486507574717203,0.11340304625827634,0.07643755276997884,0.006202429485454913,0.05,5,3,2,300,0.8,"{'learning_rate': 0.05, 'max_depth': 5, 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 300, 'subsample': 0.8}",0.9723912026204959,0.9711627906976744,0.974214721050164,0.9725895714561115,0.0012538161389186913,101
38,14.776545286178589,0.12654773816004616,0.16052850087483725,0.010514427546176614,0.05,5,3,2,600,0.5,"{'learning_rate': 0.05, 'max_depth': 5, 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 600, 'subsample': 0.5}",0.9691011235955057,0.9734265734265733,0.9779239079379991,0.9734838683200261,0.0036021144639547913,92
39,18.896891832351685,0.10254487127099131,0.1335886319478353,0.006987793905781853,0.05,5,3,2,600,0.8,"{'learning_rate': 0.05, 'max_depth': 5, 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 600, 'subsample': 0.8}",0.9760225669957686,0.9784845650140318,0.983050847457627,0.9791859931558092,0.002911835920422393,4
40,22.597561518351238,0.11445151283678356,0.18843968709309897,0.0028186571467895888,0.05,5,3,2,900,0.5,"{'learning_rate': 0.05, 'max_depth': 5, 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 900, 'subsample': 0.5}",0.9722091380122468,0.9757009345794393,0.9783427495291902,0.9754176073736255,0.00251203812197198,53
