,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_gamma,param_learning_rate,param_max_depth,param_min_child_weight,param_n_estimators,param_random_state,param_reg_lambda,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score
229,0.49975013732910156,0.03665623199931061,0.016749143600463867,0.0004338762238415622,1.0,0.3,0.1,3,1,650,42,1.0,1.0,"{'colsample_bytree': 1.0, 'gamma': 0.3, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 650, 'random_state': 42, 'reg_lambda': 1.0, 'subsample': 1.0}",0.9223864258347017,0.9358158806427465,0.9442483010730196,0.9555376585886266,0.9394970665347737,0.012105783512583687,183
230,0.8454983830451965,0.05121106913167744,0.021499693393707275,0.000500142751895317,1.0,0.3,0.1,3,1,900,42,1.0,0.6,"{'colsample_bytree': 1.0, 'gamma': 0.3, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 900, 'random_state': 42, 'reg_lambda': 1.0, 'subsample': 0.6}",0.9152846150169669,0.9400456534466661,0.9463655343325923,0.9611849074608549,0.9407201775642702,0.016568781244141174,154
231,0.6619995832443237,0.029232294677991873,0.021252155303955078,0.0010886343616791038,1.0,0.3,0.1,3,1,900,42,1.0,1.0,"{'colsample_bytree': 1.0, 'gamma': 0.3, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 900, 'random_state': 42, 'reg_lambda': 1.0, 'subsample': 1.0}",0.9223864258347017,0.9358158806427465,0.9456598447424136,0.9555376585886266,0.9398499524521222,0.012258746566540373,166
232,0.3095003366470337,0.02293745069040915,0.009998559951782227,1.316709639690788e-06,1.0,0.3,0.1,3,5,300,42,1.0,0.6,"{'colsample_bytree': 1.0, 'gamma': 0.3, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 300, 'random_state': 42, 'reg_lambda': 1.0, 'subsample': 0.6}",0.918122809812042,0.9379328594138281,0.9456598447424136,0.9541251503552493,0.9389601660808833,0.01332397479613655,193
233,0.22525078058242798,0.022873427986946217,0.011001169681549072,0.0007086633298387593,1.0,0.3,0.1,3,5,300,42,1.0,1.0,"{'colsample_bytree': 1.0, 'gamma': 0.3, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 300, 'random_state': 42, 'reg_lambda': 1.0, 'subsample': 1.0}",0.9223864258347017,0.9414644966809125,0.9456598447424136,0.9555376585886266,0.9412621064616635,0.012036026871932512,147
234,0.5765003561973572,0.024387304429292822,0.01600039005279541,0.0023440217787304867,1.0,0.3,0.1,3,5,550,42,1.0,0.6,"{'colsample_bytree': 1.0, 'gamma': 0.3, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 550, 'random_state': 42, 'reg_lambda': 1.0, 'subsample': 0.6}",0.9152846150169669,0.939341424592121,0.9477767595673048,0.9534208450210379,0.9389559110493576,0.014556103186690887,194
235,0.4022480249404907,0.026423946273061157,0.016000032424926758,0.0012248023155171834,1.0,0.3,0.1,3,5,550,42,1.0,1.0,"{'colsample_bytree': 1.0, 'gamma': 0.3, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 550, 'random_state': 42, 'reg_lambda': 1.0, 'subsample': 1.0}",0.9160087663628902,0.9358158806427465,0.9456598447424136,0.9555376585886266,0.9382555375841692,0.0146147718650523,205
236,0.6392509341239929,0.029192825432190386,0.01749950647354126,0.0005005002944571867,1.0,0.3,0.1,3,5,650,42,1.0,0.6,"{'colsample_bytree': 1.0, 'gamma': 0.3, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 650, 'random_state': 42, 'reg_lambda': 1.0, 'subsample': 0.6}",0.9216674007330711,0.939341424592121,0.9477767595673048,0.9590684340959257,0.9419635047471057,0.013648989725620429,139
237,0.4454997777938843,0.04180057071559142,0.017500102519989014,0.000499904475536633,1.0,0.3,0.1,3,5,650,42,1.0,1.0,"{'colsample_bytree': 1.0, 'gamma': 0.3, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 650, 'random_state': 42, 'reg_lambda': 1.0, 'subsample': 1.0}",0.9223864258347017,0.9358158806427465,0.9442483010730196,0.9555376585886266,0.9394970665347737,0.012105783512583687,183
238,0.9442521929740906,0.02742645657883456,0.022498726844787598,0.0004997299628417191,1.0,0.3,0.1,3,5,900,42,1.0,0.6,"{'colsample_bytree': 1.0, 'gamma': 0.3, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 900, 'random_state': 42, 'reg_lambda': 1.0, 'subsample': 0.6}",0.9152846150169669,0.939341424592121,0.9463655343325923,0.9590684340959257,0.9400150020094015,0.01593273581652198,163
