,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_gamma,param_learning_rate,param_max_depth,param_min_child_weight,param_n_estimators,param_reg_lambda,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score
867,0.6111839413642883,0.04657944527667737,0.03487950563430786,0.002258696881895146,0.5,0.3,0.1,5,1,600,1.5,1.0,"{'colsample_bytree': 0.5, 'gamma': 0.3, 'learning_rate': 0.1, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 600, 'reg_lambda': 1.5, 'subsample': 1.0}",0.9583846300394505,0.974611927738886,0.9724750902131496,0.9590638672606572,0.9661338788130358,0.007451915785818504,1938
868,0.918030858039856,0.05301787029672033,0.041136741638183594,0.0041990070356843,0.5,0.3,0.1,5,1,600,2.0,0.6,"{'colsample_bytree': 0.5, 'gamma': 0.3, 'learning_rate': 0.1, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 600, 'reg_lambda': 2.0, 'subsample': 0.6}",0.9597980401880329,0.9732012127192284,0.9745935931149892,0.9618890230345338,0.9673704672641961,0.006587090068544721,1812
869,0.6400608420372009,0.026233188809114405,0.03676348924636841,0.00136037483027058,0.5,0.3,0.1,5,1,600,2.0,1.0,"{'colsample_bytree': 0.5, 'gamma': 0.3, 'learning_rate': 0.1, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 600, 'reg_lambda': 2.0, 'subsample': 1.0}",0.9597980401880329,0.9739067943492739,0.9795340641564483,0.9640058872018109,0.9693111964738915,0.007814617592673316,1611
870,1.113462746143341,0.12128080136948728,0.04963463544845581,0.008366984200904487,0.5,0.3,0.1,5,1,800,1.0,0.6,"{'colsample_bytree': 0.5, 'gamma': 0.3, 'learning_rate': 0.1, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 800, 'reg_lambda': 1.0, 'subsample': 0.6}",0.9590921118863867,0.9760225192965705,0.9710628069132083,0.9611843661673701,0.9668404510658838,0.006967185987078033,1899
871,0.9920535087585449,0.2071439834030411,0.04938364028930664,0.002896510172911988,0.5,0.3,0.1,5,1,800,1.0,1.0,"{'colsample_bytree': 0.5, 'gamma': 0.3, 'learning_rate': 0.1, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 800, 'reg_lambda': 1.0, 'subsample': 1.0}",0.9597967604025994,0.974611927738886,0.9767106197004221,0.9654196256436537,0.9691347333713903,0.006862825154488034,1626
872,1.1861155033111572,0.09949914081409018,0.0525326132774353,0.007581713700771907,0.5,0.3,0.1,5,1,800,1.5,0.6,"{'colsample_bytree': 0.5, 'gamma': 0.3, 'learning_rate': 0.1, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 800, 'reg_lambda': 1.5, 'subsample': 0.6}",0.9583861204167259,0.9739067943492739,0.9781226203051687,0.963301271834757,0.9684292017264813,0.007923470386322398,1689
873,0.8438743352890015,0.01910976306781285,0.04677402973175049,0.0013394877808349881,0.5,0.3,0.1,5,1,800,1.5,1.0,"{'colsample_bytree': 0.5, 'gamma': 0.3, 'learning_rate': 0.1, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 800, 'reg_lambda': 1.5, 'subsample': 1.0}",0.9605027287178904,0.9760223761978368,0.9717689717689718,0.9597690414532936,0.9670157795344982,0.007047103370024085,1881
874,1.21225506067276,0.05068120704311962,0.0502663254737854,0.005693090741231351,0.5,0.3,0.1,5,1,800,2.0,0.6,"{'colsample_bytree': 0.5, 'gamma': 0.3, 'learning_rate': 0.1, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 800, 'reg_lambda': 2.0, 'subsample': 0.6}",0.9597980401880329,0.9732012127192284,0.9738876645125945,0.96118367019642,0.967017646904069,0.00654964948473355,1864
875,0.7884889841079712,0.0404947456990814,0.04540133476257324,0.0018764981644198652,0.5,0.3,0.1,5,1,800,2.0,1.0,"{'colsample_bytree': 0.5, 'gamma': 0.3, 'learning_rate': 0.1, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 800, 'reg_lambda': 2.0, 'subsample': 1.0}",0.9597980401880329,0.9739067943492739,0.9745931881932934,0.9640058872018109,0.9680759774831028,0.0063553587925235105,1729
876,1.4750807285308838,0.126124558601809,0.059633851051330566,0.009490709147179996,0.5,0.3,0.1,5,1,1000,1.0,0.6,"{'colsample_bytree': 0.5, 'gamma': 0.3, 'learning_rate': 0.1, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 1000, 'reg_lambda': 1.0, 'subsample': 0.6}",0.9590921118863867,0.9774328246567876,0.9703565935335793,0.962595843761284,0.9673693434595094,0.007097467483142491,1829
