,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_ccp_alpha,param_criterion,param_max_depth,param_max_features,param_max_leaf_nodes,param_max_samples,param_min_impurity_decrease,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score
52,3.788023352622986,0.29578045959902854,0.16256582736968994,0.021327389736032005,True,0.005,gini,30,sqrt,50,0.7,0.01,2,8,500,"{'bootstrap': True, 'ccp_alpha': 0.005, 'criterion': 'gini', 'max_depth': 30, 'max_features': 'sqrt', 'max_leaf_nodes': 50, 'max_samples': 0.7, 'min_impurity_decrease': 0.01, 'min_samples_leaf': 2, 'min_samples_split': 8, 'n_estimators': 500}",0.9668545766058343,0.9364691545349734,0.9179423381830816,0.9548242345505338,0.9440225759686058,0.018541905643180825,71
53,3.1970467567443848,0.11630776411914907,0.13761240243911743,0.01474191851130176,True,0.005,gini,30,sqrt,50,0.7,0.01,2,8,450,"{'bootstrap': True, 'ccp_alpha': 0.005, 'criterion': 'gini', 'max_depth': 30, 'max_features': 'sqrt', 'max_leaf_nodes': 50, 'max_samples': 0.7, 'min_impurity_decrease': 0.01, 'min_samples_leaf': 2, 'min_samples_split': 8, 'n_estimators': 450}",0.9654441330571464,0.9271694603806233,0.9576509264793783,0.9597690414532936,0.9525083903426104,0.014904341176853358,43
54,4.713458716869354,0.5015919675033846,0.2166121006011963,0.022832048255231843,True,0.005,gini,30,sqrt,50,0.7,0.01,5,4,700,"{'bootstrap': True, 'ccp_alpha': 0.005, 'criterion': 'gini', 'max_depth': 30, 'max_features': 'sqrt', 'max_leaf_nodes': 50, 'max_samples': 0.7, 'min_impurity_decrease': 0.01, 'min_samples_leaf': 5, 'min_samples_split': 4, 'n_estimators': 700}",0.9605074431493783,0.9364513122042163,0.9576534576534577,0.9378226147451394,0.9481087069380479,0.011028706524779427,59
55,3.2814364433288574,0.1326718228209445,0.25007086992263794,0.05722144578847117,True,0.005,gini,30,sqrt,50,0.7,0.01,5,4,500,"{'bootstrap': True, 'ccp_alpha': 0.005, 'criterion': 'gini', 'max_depth': 30, 'max_features': 'sqrt', 'max_leaf_nodes': 50, 'max_samples': 0.7, 'min_impurity_decrease': 0.01, 'min_samples_leaf': 5, 'min_samples_split': 4, 'n_estimators': 500}",0.959096018222872,0.944221123793334,0.9449277702040133,0.9604765604765605,0.952180368174195,0.0076256601475699504,44
56,2.8498013019561768,0.023360930526966677,0.15267783403396606,0.024010306240585814,True,0.005,gini,30,sqrt,50,0.7,0.01,5,4,450,"{'bootstrap': True, 'ccp_alpha': 0.005, 'criterion': 'gini', 'max_depth': 30, 'max_features': 'sqrt', 'max_leaf_nodes': 50, 'max_samples': 0.7, 'min_impurity_decrease': 0.01, 'min_samples_leaf': 5, 'min_samples_split': 4, 'n_estimators': 450}",0.9605074431493783,0.9597980401880329,0.9221972646500949,0.963298639613003,0.9514503469001273,0.016939892539758673,47
57,4.739933729171753,0.6842571832484965,0.2458159327507019,0.083272020373623,True,0.005,gini,30,sqrt,50,0.7,0.01,5,8,700,"{'bootstrap': True, 'ccp_alpha': 0.005, 'criterion': 'gini', 'max_depth': 30, 'max_features': 'sqrt', 'max_leaf_nodes': 50, 'max_samples': 0.7, 'min_impurity_decrease': 0.01, 'min_samples_leaf': 5, 'min_samples_split': 8, 'n_estimators': 700}",0.9590965878346118,0.9576800636689216,0.9576522764765419,0.9364155797535001,0.9527111269333939,0.009426349504216308,39
58,3.3434690833091736,0.25977988268989216,0.15703237056732178,0.01883590030527715,True,0.005,gini,30,sqrt,50,0.7,0.01,5,8,500,"{'bootstrap': True, 'ccp_alpha': 0.005, 'criterion': 'gini', 'max_depth': 30, 'max_features': 'sqrt', 'max_leaf_nodes': 50, 'max_samples': 0.7, 'min_impurity_decrease': 0.01, 'min_samples_leaf': 5, 'min_samples_split': 8, 'n_estimators': 500}",0.958391584220214,0.9413910402898626,0.9314142147506668,0.9590638672606572,0.9475651766303501,0.011709019138075635,62
59,3.072698950767517,0.3322641668493799,0.1416826844215393,0.007099627572521378,True,0.005,gini,30,sqrt,50,0.7,0.01,5,8,450,"{'bootstrap': True, 'ccp_alpha': 0.005, 'criterion': 'gini', 'max_depth': 30, 'max_features': 'sqrt', 'max_leaf_nodes': 50, 'max_samples': 0.7, 'min_impurity_decrease': 0.01, 'min_samples_leaf': 5, 'min_samples_split': 8, 'n_estimators': 450}",0.9654434456090617,0.9350391191420877,0.9618858338314406,0.9647078396914016,0.9567690595684979,0.012615871876467632,12
60,5.41344952583313,0.7285703035977213,0.3711698651313782,0.1579343568141107,True,0.005,gini,30,sqrt,100,0.7,0.01,2,4,700,"{'bootstrap': True, 'ccp_alpha': 0.005, 'criterion': 'gini', 'max_depth': 30, 'max_features': 'sqrt', 'max_leaf_nodes': 100, 'max_samples': 0.7, 'min_impurity_decrease': 0.01, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 700}",0.9569806159623013,0.9392873074288264,0.9569482180256955,0.9371190949274151,0.9475838090860595,0.009411884992241534,61
61,3.677177131175995,0.527121008382312,0.1748470664024353,0.03811286463901217,True,0.005,gini,30,sqrt,100,0.7,0.01,2,4,500,"{'bootstrap': True, 'ccp_alpha': 0.005, 'criterion': 'gini', 'max_depth': 30, 'max_features': 'sqrt', 'max_leaf_nodes': 100, 'max_samples': 0.7, 'min_impurity_decrease': 0.01, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 500}",0.959801559177888,0.9350391191420877,0.9576509264793783,0.9371249887200597,0.9474041483798534,0.011371536036068962,64
