,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bagging_temperature,param_depth,param_grow_policy,param_l2_leaf_reg,param_learning_rate,param_max_bin,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score
1739,80.10259747505188,1.1753660503040346,0.07002270221710205,0.012874078689700754,0.5,9,SymmetricTree,1,0.05,512,650,"{'bagging_temperature': 0.5, 'depth': 9, 'grow_policy': 'SymmetricTree', 'l2_leaf_reg': 1, 'learning_rate': 0.05, 'max_bin': 512, 'n_estimators': 650}",0.9851900481181693,0.9950634082973135,0.9929427491104976,0.9971771221387733,0.9925933319161886,0.0045288826851373485,568
1740,15.919583261013031,0.39394714716759605,0.05798095464706421,0.019811787181411297,0.5,9,SymmetricTree,1,0.1,128,150,"{'bagging_temperature': 0.5, 'depth': 9, 'grow_policy': 'SymmetricTree', 'l2_leaf_reg': 1, 'learning_rate': 0.1, 'max_bin': 128, 'n_estimators': 150}",0.9837795765103758,0.9936528777649296,0.992237105212699,0.9964713903718013,0.9915352374649514,0.00473003438511685,1396
1741,33.97461378574371,0.42483900426023813,0.05316495895385742,0.011108897313285529,0.5,9,SymmetricTree,1,0.1,128,350,"{'bagging_temperature': 0.5, 'depth': 9, 'grow_policy': 'SymmetricTree', 'l2_leaf_reg': 1, 'learning_rate': 0.1, 'max_bin': 128, 'n_estimators': 350}",0.9858955154104921,0.9950634082973135,0.9929426647541637,0.9971771221387733,0.9927696776501858,0.004241780234681135,415
1742,41.59568899869919,0.3423357579076337,0.04935067892074585,0.0009330051405647483,0.5,9,SymmetricTree,1,0.1,128,450,"{'bagging_temperature': 0.5, 'depth': 9, 'grow_policy': 'SymmetricTree', 'l2_leaf_reg': 1, 'learning_rate': 0.1, 'max_bin': 128, 'n_estimators': 450}",0.9858955154104921,0.9950634082973135,0.9929426647541637,0.9971771221387733,0.9927696776501858,0.004241780234681135,415
1743,61.15438640117645,0.9090990517597523,0.07177335023880005,0.01994012861574245,0.5,9,SymmetricTree,1,0.1,128,650,"{'bagging_temperature': 0.5, 'depth': 9, 'grow_policy': 'SymmetricTree', 'l2_leaf_reg': 1, 'learning_rate': 0.1, 'max_bin': 128, 'n_estimators': 650}",0.9858955154104921,0.9950634082973135,0.9929426647541637,0.9971771221387733,0.9927696776501858,0.004241780234681135,415
1744,14.815271556377411,0.14124037581699303,0.035803020000457764,0.005282008646654201,0.5,9,SymmetricTree,1,0.1,256,150,"{'bagging_temperature': 0.5, 'depth': 9, 'grow_policy': 'SymmetricTree', 'l2_leaf_reg': 1, 'learning_rate': 0.1, 'max_bin': 256, 'n_estimators': 150}",0.9830742144370506,0.9929476875576917,0.9936485406285719,0.9971770996441991,0.9917118855668783,0.0052382193264144325,1291
1745,35.95119446516037,0.4859767724773572,0.047244250774383545,0.01386650955058117,0.5,9,SymmetricTree,1,0.1,256,350,"{'bagging_temperature': 0.5, 'depth': 9, 'grow_policy': 'SymmetricTree', 'l2_leaf_reg': 1, 'learning_rate': 0.1, 'max_bin': 256, 'n_estimators': 350}",0.9858955154104921,0.9950634082973135,0.992236981492171,0.9964714114603177,0.9924168291650737,0.0040621391213022445,781
1746,48.73850071430206,1.2242143887848604,0.07435202598571777,0.008690048903685809,0.5,9,SymmetricTree,1,0.1,256,450,"{'bagging_temperature': 0.5, 'depth': 9, 'grow_policy': 'SymmetricTree', 'l2_leaf_reg': 1, 'learning_rate': 0.1, 'max_bin': 256, 'n_estimators': 450}",0.9858955154104921,0.9950634082973135,0.992236981492171,0.9964714114603177,0.9924168291650737,0.0040621391213022445,781
1747,72.67615932226181,0.9626980799423845,0.05107855796813965,0.00856603330067175,0.5,9,SymmetricTree,1,0.1,256,650,"{'bagging_temperature': 0.5, 'depth': 9, 'grow_policy': 'SymmetricTree', 'l2_leaf_reg': 1, 'learning_rate': 0.1, 'max_bin': 256, 'n_estimators': 650}",0.9858955154104921,0.9950634082973135,0.992236981492171,0.9964714114603177,0.9924168291650737,0.0040621391213022445,781
1748,18.55983155965805,0.16791639459999952,0.052247047424316406,0.010183563907936398,0.5,9,SymmetricTree,1,0.1,512,150,"{'bagging_temperature': 0.5, 'depth': 9, 'grow_policy': 'SymmetricTree', 'l2_leaf_reg': 1, 'learning_rate': 0.1, 'max_bin': 512, 'n_estimators': 150}",0.9809583302455981,0.9950634082973135,0.9929428334648147,0.9964713552237141,0.9913589818078601,0.00613476316881337,1432
1749,46.74558424949646,0.6949824690318608,0.06505692005157471,0.008676161350801638,0.5,9,SymmetricTree,1,0.1,512,350,"{'bagging_temperature': 0.5, 'depth': 9, 'grow_policy': 'SymmetricTree', 'l2_leaf_reg': 1, 'learning_rate': 0.1, 'max_bin': 512, 'n_estimators': 350}",0.9844846965672964,0.9936528777649296,0.9929427491104976,0.9971771221387733,0.9920643613953744,0.004660648843231687,1090
1750,58.10562711954117,0.6237024653293354,0.049502551555633545,0.008540159471160382,0.5,9,SymmetricTree,1,0.1,512,450,"{'bagging_temperature': 0.5, 'depth': 9, 'grow_policy': 'SymmetricTree', 'l2_leaf_reg': 1, 'learning_rate': 0.1, 'max_bin': 512, 'n_estimators': 450}",0.9844846965672964,0.9936528777649296,0.9929427491104976,0.9971771221387733,0.9920643613953744,0.004660648843231687,1090
