,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_gamma,param_learning_rate,param_max_depth,param_n_estimators,param_reg_alpha,param_reg_lambda,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score
5199,0.955967903137207,0.026934781638029013,0.02025139331817627,0.0008314056939951342,1.0,0.2,0.01,6,500,0.5,2.0,0.7,"{'colsample_bytree': 1.0, 'gamma': 0.2, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 500, 'reg_alpha': 0.5, 'reg_lambda': 2.0, 'subsample': 0.7}",0.9816630027156343,0.9880108005250062,0.985885498220995,0.9865911498501135,0.9855376128279372,0.0023643300008190683,6233
5200,0.9880355596542358,0.02947645043517646,0.02062159776687622,0.00039851861177164305,1.0,0.2,0.01,6,500,0.5,2.0,0.85,"{'colsample_bytree': 1.0, 'gamma': 0.2, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 500, 'reg_alpha': 0.5, 'reg_lambda': 2.0, 'subsample': 0.85}",0.9816634039979629,0.9873056608277879,0.985885498220995,0.988708263606662,0.985890706663352,0.0026367990712664368,6077
5201,0.8889807462692261,0.04704421518423269,0.019000887870788574,0.001732447179555389,1.0,0.2,0.01,6,500,0.5,2.0,1.0,"{'colsample_bytree': 1.0, 'gamma': 0.2, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 500, 'reg_alpha': 0.5, 'reg_lambda': 2.0, 'subsample': 1.0}",0.9830744501384601,0.9851900481181693,0.9880026077606279,0.9894139180456464,0.9864202560157259,0.0024583367259968184,5717
5202,0.9485536217689514,0.028898214597831484,0.020748138427734375,0.0008286341044468135,1.0,0.2,0.01,6,500,1.0,1.0,0.7,"{'colsample_bytree': 1.0, 'gamma': 0.2, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 500, 'reg_alpha': 1.0, 'reg_lambda': 1.0, 'subsample': 0.7}",0.9816630027156343,0.9880108005250062,0.985179839561566,0.9865911498501135,0.98536119816308,0.0023581091121178343,6276
5203,0.96222323179245,0.029031169746290948,0.020013749599456787,0.0007189180545455585,1.0,0.2,0.01,6,500,1.0,1.0,0.85,"{'colsample_bytree': 1.0, 'gamma': 0.2, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 500, 'reg_alpha': 1.0, 'reg_lambda': 1.0, 'subsample': 0.85}",0.9816634039979629,0.9873056608277879,0.985885498220995,0.988708263606662,0.985890706663352,0.0026367990712664368,6077
5204,0.8768802285194397,0.0445100522818887,0.017997026443481445,0.00034700007949706136,1.0,0.2,0.01,6,500,1.0,1.0,1.0,"{'colsample_bytree': 1.0, 'gamma': 0.2, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 500, 'reg_alpha': 1.0, 'reg_lambda': 1.0, 'subsample': 1.0}",0.9809588605753522,0.9858951786975421,0.9865912834128454,0.988708263606662,0.9855383965731004,0.002839721427656303,6219
5205,0.9601160883903503,0.029140181352966463,0.020908236503601074,0.00010189298527713767,1.0,0.2,0.01,6,500,1.0,1.5,0.7,"{'colsample_bytree': 1.0, 'gamma': 0.2, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 500, 'reg_alpha': 1.0, 'reg_lambda': 1.5, 'subsample': 0.7}",0.9816630027156343,0.9880108005250062,0.985179839561566,0.9865911498501135,0.98536119816308,0.0023581091121178343,6276
5206,0.9814041256904602,0.03016019797193956,0.020390570163726807,0.0004301280430703465,1.0,0.2,0.01,6,500,1.0,1.5,0.85,"{'colsample_bytree': 1.0, 'gamma': 0.2, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 500, 'reg_alpha': 1.0, 'reg_lambda': 1.5, 'subsample': 0.85}",0.9823684735375408,0.9873056608277879,0.9858856106938662,0.9880024404517326,0.9858905463777319,0.002171846388395361,6084
5207,0.8954094052314758,0.04400966241115603,0.018389344215393066,0.0013857686232030557,1.0,0.2,0.01,6,500,1.0,1.5,1.0,"{'colsample_bytree': 1.0, 'gamma': 0.2, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 500, 'reg_alpha': 1.0, 'reg_lambda': 1.5, 'subsample': 1.0}",0.9802537215746892,0.9866003064691244,0.9865912834128454,0.988708263606662,0.9855383937658302,0.0031706493882895617,6222
5208,0.9586626291275024,0.024669025721155348,0.020421922206878662,0.0007914927576856957,1.0,0.2,0.01,6,500,1.0,2.0,0.7,"{'colsample_bytree': 1.0, 'gamma': 0.2, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 500, 'reg_alpha': 1.0, 'reg_lambda': 2.0, 'subsample': 0.7}",0.9823680526023909,0.9887161429580337,0.985179839561566,0.9872969483988956,0.9858902458802216,0.002391392319048264,6117
